Country,中国,泰国,印度尼西亚,越南,柬埔寨,奥地利,比利时,瑞士,捷克,德国,丹麦,西班牙,爱沙尼亚,芬兰,法国,英国,希腊,爱尔兰,冰岛,意大利,卢森堡,荷兰,挪威,波兰,葡萄牙,斯洛伐克,斯洛文尼亚,瑞典,塞浦路斯,克罗地亚,立陶宛,拉脱维亚,俄罗斯,保加利亚,白俄罗斯,匈牙利,哈萨克斯坦,马其顿,黑山,罗马尼亚,塞尔维亚,土耳其,亚美尼亚,格鲁吉亚,科索沃,摩尔多瓦,乌克兰,吉尔吉斯,塔吉克斯坦,巴基斯坦,马耳他,乌拉圭,阿根廷,巴西,哥伦比亚,哥斯达黎加,多米尼加,厄瓜多尔,墨西哥,巴拿马,秘鲁,玻利维亚,危地马拉,洪都拉斯,巴拉圭,萨尔瓦多,南非
中国,1.472412698412697,0.574690476190476,-1.137999999999999,0.961833333333334,0.9905349206349174,0.13619047619047578,0.0303809523809515,0.06847619047618991,0.04209523809523885,-0.32338095238095305,-0.5081904761904752,-0.3505714285714285,-1.021847619047618,0.23295238095238066,0.5163333333333345,0.19209523809523738,-0.7398571428571419,-0.2394761904761903,0.37480952380952176,-0.12666666666666615,0.01752380952380973,-0.10861904761904825,-0.5574761904761905,0.20728571428571407,-0.16400000000000067,-0.23909523809523814,-0.23541904761904597,-0.32957142857142824,-1.4037142857142848,0.3929793650793642,-0.8362190476190476,-0.025071428571429587,-0.2725238095238098,-0.7266190476190474,0.5966666666666668,-1.4908380952380937,-0.027809523809523784,2.0269452380952333,-0.6180476190476186,0.05261904761904635,-0.7613333333333324,-0.7812857142857149,-0.9944285714285704,0.5216190476190481,1.6013333333333317,1.6414285714285701,0.1719047619047618,0.5003809523809504,-0.03479841269841297,-0.3045000000000002,0.23657142857142793,1.3445285714285695,0.8218571428571427,0.464428571428572,0.8822857142857132,0.23504761904761987,0.5298095238095226,0.8510476190476193,-0.3081190476190451,0.3227619047619054,0.8329047619047608,0.04921428571428658,1.650080952380953,0.36733333333333285,0.4607619047619047,0.7653809523809516,-0.2484142857142862
泰国,0.574690476190476,3.88745238095238,-6.833904761904762,0.5242380952380938,3.7459333333333324,-1.1192857142857142,0.5289047619047629,1.3877142857142841,0.9902857142857145,-0.41209523809523907,-2.0908571428571414,-3.0772857142857157,1.5024547619047623,0.4140714285714276,-1.7475238095238086,1.799690476190475,-1.6830000000000005,0.40923809523809607,0.5656666666666667,-0.17988095238095445,-1.3101428571428582,1.4221904761904758,2.1484285714285725,1.263071428571429,2.43852380952381,0.5031428571428579,1.9377523809523827,-2.0703095238095233,-3.6586666666666665,-1.389831547619048,-1.19407857142857,0.502892857142859,-1.1060476190476194,-3.452047619047618,1.6514285714285704,-0.7732809523809504,6.411142857142854,0.003013095238094748,-1.151238095238095,-4.922857142857143,3.7574047619047612,1.2093809523809511,4.111809523809524,-0.6140000000000013,1.1527142857142858,5.899642857142854,3.9785714285714264,3.308666666666664,1.9911000000000014,0.735214285714287,-1.0034761904761904,3.8744238095238086,7.460285714285714,4.248547619047618,2.4513571428571397,0.27007142857142635,3.9466190476190484,6.916690476190473,3.4356190476190482,3.9364047619047593,5.7586428571428545,9.400071428571424,2.9078416666666653,3.4630238095238095,3.3820952380952374,6.296404761904761,-1.531204761904763
印度尼西亚,-1.137999999999999,-6.833904761904762,14.122666666666664,-1.356047619047616,-6.489585714285711,1.8864285714285718,-0.7412380952380963,-2.6838571428571396,-1.9072857142857143,1.3039047619047635,3.716857142857141,5.924000000000001,-3.382138095238097,-0.713285714285712,2.7394761904761906,-3.945380952380951,3.8832857142857167,-0.3889047619047612,-0.5224761904761895,0.18476190476190885,3.1268571428571432,-2.7132380952380943,-3.3874285714285732,-1.8145714285714272,-4.281047619047622,-0.9008571428571446,-4.851733333333338,4.04247619047619,6.893619047619043,2.349444047619047,3.0477000000000003,-0.37057142857143105,3.4812380952380995,6.530523809523808,-4.336428571428573,3.015533333333331,-12.215571428571428,1.3952166666666732,2.2577619047619035,10.35714285714286,-6.087809523809523,-2.2443333333333304,-7.8451904761904725,0.24842857142857067,-1.7395714285714279,-11.247857142857137,-6.98285714285714,-4.53933333333333,-3.4772523809523834,-0.5888571428571431,1.7542380952380952,-7.24710476190476,-15.312285714285713,-8.323380952380953,-5.053357142857141,-1.0891428571428545,-6.768666666666665,-13.407095238095234,-6.943880952380958,-7.688380952380949,-10.532714285714283,-18.070571428571423,-6.005233333333333,-4.305619047619047,-7.5167619047619025,-12.982666666666665,4.659530952380959
越南,0.961833333333334,0.5242380952380938,-1.356047619047616,1.2860238095238086,0.09582619047618836,-0.047499999999998786,0.10604761904761842,-0.028000000000000302,0.2674285714285711,-0.4628095238095244,-0.2958571428571417,-0.41371428571428437,-0.17622380952381111,0.1262142857142853,0.272476190476193,0.3868333333333318,-0.7222857142857142,0.1170952380952372,-0.6632619047619052,0.1651190476190476,-0.5726428571428557,-0.15780952380952504,-0.12121428571428754,0.2555714285714277,0.1099523809523782,0.3477857142857134,0.4502523809523807,-0.46459523809523723,-1.2561666666666647,-0.2184714285714278,-0.9399000000000001,-0.2727142857142863,-0.8542619047619043,-1.019404761904761,0.5524999999999999,-0.6560666666666687,0.7432857142857108,0.24631666666666785,-0.802666666666665,-1.3774999999999975,0.41919047619047245,-0.11847619047619344,0.2675238095238058,0.41171428571428725,1.082714285714284,1.1946428571428553,0.17749999999999788,-0.09740476190476391,0.06400476190476055,-0.3144285714285722,-0.01311904761904652,1.123280952380951,1.2581428571428541,0.684619047619046,0.09264285714285747,0.10650000000000162,0.6444761904761888,0.9102619047619024,0.34169047619047377,0.48783333333333107,0.7079285714285696,0.3893571428571397,1.017323809523811,0.10516666666666565,0.8935238095238072,0.997833333333331,-0.4904666666666682
柬埔寨,0.9905349206349174,3.7459333333333324,-6.489585714285711,0.09582619047618836,9.228565396825395,-0.9308571428571424,1.0870142857142853,2.2841571428571403,0.4420904761904759,0.4260666666666656,-2.582580952380953,-2.994604761904763,-0.7385942857142845,0.9629619047619042,-2.115819047619048,2.335114285714287,-1.7404619047619039,-0.28844761904761845,3.005528571428572,-1.5742619047619069,-1.6756523809523793,1.9800904761904765,1.9543714285714293,1.57084761904762,2.102766666666669,-0.7172666666666684,-0.41776809523809494,-1.8199333333333334,-4.686347619047616,-0.5971016666666661,-0.761831428571431,1.8175952380952378,0.9205571428571402,-1.8043952380952346,2.2767619047619054,-1.718300476190476,5.7763142857142835,4.810209999999998,-1.267638095238094,-1.0678333333333312,2.3201047619047603,-0.37698571428571637,2.3881285714285703,-1.2454095238095249,2.807942857142856,7.544642857142854,4.683452380952382,7.345871428571429,2.397305873015876,1.3776452380952424,-0.7325571428571434,6.19804571428571,7.170161904761905,3.971895238095238,5.922759523809522,0.4167904761904736,4.581909523809523,8.361342857142857,2.4863071428571506,3.289538095238096,7.4521952380952365,11.003314285714287,4.353009285714285,4.024590476190474,4.168433333333333,5.3905380952380995,0.5077716666666673
奥地利,0.13619047619047578,-1.1192857142857142,1.8864285714285718,-0.047499999999998786,-0.9308571428571424,0.5271428571428575,-0.11857142857142888,-0.392142857142857,-0.3242857142857143,3.286154417364309e-16,0.5628571428571428,0.9800000000000008,-0.7648571428571431,-0.07428571428571407,0.6950000000000003,-0.46714285714285675,0.3271428571428578,-0.18499999999999994,-0.023571428571429052,-0.029285714285714054,0.43357142857142844,-0.4507142857142858,-0.7928571428571434,-0.32857142857142846,-0.9114285714285719,-0.30714285714285766,-0.6941428571428576,0.5964285714285714,0.9814285714285713,0.5567321428571428,0.5095714285714289,-0.2285714285714294,0.3371428571428574,0.893714285714285,-0.4642857142857145,-0.4140000000000005,-2.523571428571429,0.5983928571428571,0.3664285714285714,1.7692857142857152,-1.6035714285714286,-0.6935714285714288,-1.69,0.23500000000000024,-0.07857142857142847,-1.587142857142857,-1.2721428571428568,-0.8085714285714278,-0.6600238095238099,-0.320357142857143,0.4621428571428571,-0.8579285714285707,-2.2857142857142865,-1.279285714285714,-0.4796428571428568,0.10071428571428631,-0.9907142857142857,-1.9935714285714288,-1.2685714285714287,-1.1885714285714284,-1.6949999999999996,-3.1264285714285713,-0.6657857142857143,-1.3378571428571435,-1.205714285714285,-1.8121428571428584,0.36917857142857297
比利时,0.0303809523809515,0.5289047619047629,-0.7412380952380963,0.10604761904761842,1.0870142857142853,-0.11857142857142888,0.5569523809523805,0.31957142857142823,0.09228571428571447,0.12038095238095156,-0.48900000000000066,-0.27614285714285863,-0.421076190476189,0.13614285714285698,-0.35161904761904794,0.3910952380952384,-0.24971428571428556,0.07676190476190531,0.4503333333333328,-0.26976190476190537,-0.3475714285714287,0.22823809523809552,1.033142857142858,0.4945714285714284,0.32604761904761936,0.08514285714285708,-0.5970523809523794,-0.15104761904761962,-0.748619047619048,-0.31527738095238167,0.5073714285714275,0.49357142857142766,0.34376190476190294,-0.4796666666666668,-0.16214285714285653,0.23739523809523794,0.8005714285714306,0.6249261904761892,-0.22276190476190474,-0.7978571428571444,1.1199523809523821,0.08004761904761917,1.1194761904761916,-0.44414285714285706,0.588857142857142,0.9071428571428577,0.5600000000000007,1.278619047619047,0.4745380952380957,0.3806428571428577,-0.09995238095238135,1.0925333333333338,0.6415714285714303,0.389095238095239,0.2488571428571427,-0.2480000000000001,0.6808095238095243,1.0828095238095248,0.22959523809523988,0.20909523809523875,0.7798571428571439,1.0702142857142884,-0.10594523809523806,0.7291904761904766,0.2431904761904774,0.5019523809523825,0.43074285714285593
瑞士,0.06847619047618991,1.3877142857142841,-2.6838571428571396,-0.028000000000000302,2.2841571428571403,-0.392142857142857,0.31957142857142823,0.795999999999998,0.3001428571428569,-0.008428571428571806,-0.8875714285714273,-1.1811428571428562,0.4235428571428573,0.23185714285714218,-0.7261428571428568,0.9215714285714278,-0.7354285714285709,-0.06871428571428555,0.68342857142857,-0.3228571428571435,-0.6918571428571422,0.7515714285714278,0.9274285714285712,0.5367142857142854,0.9005714285714287,-0.0005714285714282936,0.5059000000000001,-0.6884285714285707,-1.4138571428571407,-0.40694999999999953,-0.19791428571428615,0.4371428571428569,-0.10814285714285833,-1.105142857142855,0.8042857142857137,-0.5045571428571417,2.2984285714285697,0.5781999999999977,-0.40585714285714247,-1.4364285714285703,1.1711428571428564,0.26814285714285646,1.5189999999999986,-0.43057142857142805,0.5159999999999997,2.4557142857142824,1.6235714285714267,1.807428571428569,0.8577285714285714,0.36635714285714305,-0.3761428571428569,1.8904857142857117,3.003714285714282,1.6081428571428553,1.4482142857142832,0.19985714285714148,1.5112857142857126,2.9932857142857108,1.1811428571428582,1.4309999999999983,2.536999999999997,4.062357142857138,1.2202214285714266,1.0608571428571414,1.5712857142857124,2.5295714285714266,-0.4124357142857149
捷克,0.04209523809523885,0.9902857142857145,-1.9072857142857143,0.2674285714285711,0.4420904761904759,-0.3242857142857143,0.09228571428571447,0.3001428571428569,0.3754285714285715,-0.24957142857142894,-0.4805714285714282,-0.8598571428571431,0.8150571428571429,0.07414285714285677,-0.4298571428571425,0.5468571428571427,-0.5155714285714292,0.2131428571428569,-0.32257142857142873,0.13642857142857093,-0.484142857142857,0.36257142857142843,0.5844285714285714,0.3187142857142853,0.7681428571428575,0.2875714285714286,0.969628571428572,-0.6338571428571428,-0.8958571428571427,-0.5542607142857142,-0.5648857142857148,-0.06142857142857133,-0.6372857142857146,-1.212142857142857,0.4835714285714288,-0.17160000000000034,1.813857142857142,-0.6999357142857143,-0.3404285714285714,-1.882142857142857,1.229857142857142,0.5308571428571419,1.4577142857142853,-0.1074285714285709,-0.05985714285714239,1.4171428571428568,1.0207142857142855,0.4144285714285712,0.5172571428571431,0.11942857142857097,-0.35414285714285704,0.8867428571428568,2.3075714285714284,1.2808571428571427,0.33335714285714274,0.15599999999999947,1.0902857142857145,1.8455714285714282,1.1266428571428566,1.2079999999999995,1.520285714285714,2.4884999999999993,0.7028428571428574,0.825428571428572,1.185999999999999,1.9151428571428568,-0.7179738095238111
德国,-0.32338095238095305,-0.41209523809523907,1.3039047619047635,-0.4628095238095244,0.4260666666666656,3.286154417364309e-16,0.12038095238095156,-0.008428571428571806,-0.24957142857142894,0.620666666666666,0.0972857142857145,0.40585714285714325,-0.5826333333333329,-0.015857142857142542,-0.18247619047618993,-0.41504761904761905,0.5244285714285727,-0.03638095238095185,0.6779047619047613,-0.28619047619047594,0.3080000000000005,-0.10290476190476189,0.20371428571428424,0.04942857142857102,-0.24280952380952434,0.038999999999999195,-1.0906095238095233,0.4813809523809526,0.4858095238095249,0.18676904761904825,0.7908999999999988,0.5984285714285703,1.0074761904761897,0.7884761904761921,-0.6564285714285707,1.0129238095238091,-0.31328571428571644,1.0210761904761902,0.22052380952381004,1.2092857142857154,-0.004904761904763633,-0.1036666666666662,-0.5239523809523816,-0.4224285714285716,0.160142857142856,-0.49428571428571577,-0.21714285714285775,0.5191904761904751,-0.06812380952381042,0.3458571428571432,0.08419047619047632,-0.1842095238095255,-1.4038571428571436,-0.7524761904761913,-0.37671428571428545,-0.1389999999999994,-0.4601904761904769,-0.9513333333333337,-0.7063333333333329,-0.7867619047619048,-0.39114285714285857,-0.999357142857144,-0.5448238095238104,0.30804761904761696,-0.9228095238095237,-1.159619047619048,1.2462047619047618
丹麦,-0.5081904761904752,-2.0908571428571414,3.716857142857141,-0.2958571428571417,-2.582580952380953,0.5628571428571428,-0.48900000000000066,-0.8875714285714273,-0.4805714285714282,0.0972857142857145,1.420285714285714,1.6788571428571428,-0.30659999999999865,-0.31671428571428545,0.8881428571428569,-1.0491428571428565,1.1052857142857138,-0.01585714285714281,-0.9444285714285727,0.29357142857143076,0.7095714285714281,-0.8469999999999996,-1.3618571428571435,-0.8797142857142859,-1.295142857142857,-0.13699999999999976,-0.49638571428571276,1.040142857142856,2.3575714285714273,0.6020499999999995,0.4746571428571415,-0.6400000000000009,0.2839999999999994,2.103999999999997,-0.8214285714285706,0.6430142857142847,-3.384428571428569,-1.0355857142857148,0.7391428571428567,2.526428571428569,-1.957428571428571,-0.46399999999999825,-2.090999999999998,0.45585714285714346,-0.9804285714285722,-3.6371428571428557,-2.215714285714285,-2.216142857142858,-1.1680571428571433,-0.5318571428571438,0.4888571428571427,-2.6527285714285713,-4.046285714285712,-2.238285714285713,-1.4540714285714282,-0.10871428571428451,-2.2008571428571426,-3.826714285714284,-1.5374285714285718,-1.9875714285714265,-3.3715714285714267,-5.012999999999997,-1.7882785714285705,-2.1562857142857137,-2.025142857142855,-3.4861428571428554,0.5218261904761899
西班牙,-0.3505714285714285,-3.0772857142857157,5.924000000000001,-0.41371428571428437,-2.994604761904763,0.9800000000000008,-0.27614285714285863,-1.1811428571428562,-0.8598571428571431,0.40585714285714325,1.6788571428571428,2.7745714285714307,-1.7233142857142851,-0.31242857142857083,1.3688571428571448,-1.652,1.5838571428571442,-0.26728571428571485,-0.2094285714285722,0.045000000000002045,1.236714285714286,-1.2462857142857144,-1.5840000000000027,-0.9232857142857145,-2.111571428571431,-0.4134285714285723,-2.342742857142859,1.8630000000000004,3.0782857142857147,1.1954964285714293,1.4347999999999994,-0.3850000000000019,1.2968571428571434,3.148,-1.7964285714285713,0.7642285714285699,-5.925857142857144,0.5465214285714303,0.9069999999999997,4.697142857142859,-3.092428571428573,-1.2575714285714283,-3.6295714285714293,0.3922857142857153,-0.49614285714285766,-4.9278571428571425,-3.2857142857142865,-1.8811428571428586,-1.6389142857142882,-0.5079285714285724,0.8824285714285716,-3.1352999999999995,-7.016285714285715,-3.7947142857142877,-1.915785714285714,-0.5044285714285699,-3.034428571428573,-5.918142857142858,-3.133500000000003,-3.476142857142856,-5.187285714285716,-8.368000000000002,-2.7915285714285716,-2.6912857142857165,-3.6108571428571423,-5.788285714285717,1.7510880952380978
